total,bonds,angles,improper,dihe,vdw,elec,air,cdih,coup,rdcs,vean,dani,xpcs,rg,desolv,bsa,experiment_id,model_name,haddock_score,best_model
-317.004, 0, 0, 0, 0, -93.1121, -223.892, 0, 0, 0, 0, 0, 0, 0, 0,-0.541409,2301.83,3C11__EPI25072,mdscoring_1.pdb,-138.43,False
-290.024, 0, 0, 0, 0, -93.9961, -196.028, 0, 0, 0, 0, 0, 0, 0, 0,-3.66114,2199.7,3C11__EPI25072,mdscoring_4.pdb,-136.86,False
-324.082, 0, 0, 0, 0, -93.1475, -230.935, 0, 0, 0, 0, 0, 0, 0, 0,3.88489,2192.15,3C11__EPI25072,mdscoring_5.pdb,-135.45,False
-311.169, 0, 0, 0, 0, -77.3523, -233.817, 0, 0, 0, 0, 0, 0, 0, 0,-6.45274,2000.78,3C11__EPI25072,mdscoring_9.pdb,-130.57,False
-301.331, 0, 0, 0, 0, -83.1932, -218.138, 0, 0, 0, 0, 0, 0, 0, 0,2.17012,2137.99,3C11__EPI25072,mdscoring_3.pdb,-124.65,False
-279.149, 0, 0, 0, 0, -74.1044, -205.045, 0, 0, 0, 0, 0, 0, 0, 0,-4.14253,1972.96,3C11__EPI25072,mdscoring_2.pdb,-119.26,False
-265.263, 0, 0, 0, 0, -81.5717, -183.691, 0, 0, 0, 0, 0, 0, 0, 0,0.876762,2048.56,3C11__EPI25072,mdscoring_8.pdb,-117.43,False
-263.595, 0, 0, 0, 0, -91.7398, -171.855, 0, 0, 0, 0, 0, 0, 0, 0,10.9178,2191.97,3C11__EPI25072,mdscoring_10.pdb,-115.19,False
-228.357, 0, 0, 0, 0, -78.6331, -149.724, 0, 0, 0, 0, 0, 0, 0, 0,-23.792,2025.99,100F4__EPI593757,mdscoring_3.pdb,-132.37,True
-307.172, 0, 0, 0, 0, -75.2296, -231.943, 0, 0, 0, 0, 0, 0, 0, 0,-7.14187,1926.55,100F4__EPI593757,mdscoring_6.pdb,-128.76,False
-295.848, 0, 0, 0, 0, -74.2144, -221.633, 0, 0, 0, 0, 0, 0, 0, 0,-10.015,1948.64,100F4__EPI593757,mdscoring_4.pdb,-128.56,False
-280.367, 0, 0, 0, 0, -64.062, -216.305, 0, 0, 0, 0, 0, 0, 0, 0,-15.762,1895.63,100F4__EPI593757,mdscoring_2.pdb,-123.09,False
-268.061, 0, 0, 0, 0, -61.1912, -206.87, 0, 0, 0, 0, 0, 0, 0, 0,-18.4038,1808.46,100F4__EPI593757,mdscoring_5.pdb,-120.97,False
-242.113, 0, 0, 0, 0, -71.217, -170.896, 0, 0, 0, 0, 0, 0, 0, 0,-10.7838,1904.88,100F4__EPI593757,mdscoring_9.pdb,-116.18,False
-247.482, 0, 0, 0, 0, -55.8881, -191.594, 0, 0, 0, 0, 0, 0, 0, 0,-14.7882,1687.57,100F4__EPI593757,mdscoring_7.pdb,-109.0,False
-228.351, 0, 0, 0, 0, -58.8574, -169.494, 0, 0, 0, 0, 0, 0, 0, 0,-8.95468,1710.45,100F4__EPI593757,mdscoring_1.pdb,-101.71,False
-164.786, 0, 0, 0, 0, -56.5137, -108.273, 0, 0, 0, 0, 0, 0, 0, 0,-14.0765,1683.41,100F4__EPI593757,mdscoring_10.pdb,-92.24,False
-148.215, 0, 0, 0, 0, -53.3115, -94.9038, 0, 0, 0, 0, 0, 0, 0, 0,-17.8458,1591.05,100F4__EPI593757,mdscoring_8.pdb,-90.14,False
-254.392, 0, 0, 0, 0, -89.4262, -164.966, 0, 0, 0, 0, 0, 0, 0, 0,-22.3546,2266.02,FLD194__EPI167665,mdscoring_8.pdb,-144.77,True
-297.277, 0, 0, 0, 0, -88.4457, -208.831, 0, 0, 0, 0, 0, 0, 0, 0,-5.25039,2330.7,FLD194__EPI167665,mdscoring_9.pdb,-135.46,False
-274.569, 0, 0, 0, 0, -74.8986, -199.67, 0, 0, 0, 0, 0, 0, 0, 0,-15.5816,2079.28,FLD194__EPI167665,mdscoring_10.pdb,-130.41,False
-340.6, 0, 0, 0, 0, -69.5038, -271.096, 0, 0, 0, 0, 0, 0, 0, 0,-2.41088,1965.81,FLD194__EPI167665,mdscoring_4.pdb,-126.13,False
-351.553, 0, 0, 0, 0, -70.5553, -280.998, 0, 0, 0, 0, 0, 0, 0, 0,1.4576,2097.07,FLD194__EPI167665,mdscoring_3.pdb,-125.3,False
-236.007, 0, 0, 0, 0, -73.049, -162.958, 0, 0, 0, 0, 0, 0, 0, 0,-19.4145,2118.26,FLD194__EPI167665,mdscoring_6.pdb,-125.06,False
-340.48, 0, 0, 0, 0, -65.9948, -274.485, 0, 0, 0, 0, 0, 0, 0, 0,-3.4172,1994.24,FLD194__EPI167665,mdscoring_2.pdb,-124.31,False
-220.532, 0, 0, 0, 0, -70.4405, -150.091, 0, 0, 0, 0, 0, 0, 0, 0,-10.2188,1936.52,FLD194__EPI167665,mdscoring_7.pdb,-110.68,False
-301.235, 0, 0, 0, 0, -57.0703, -244.164, 0, 0, 0, 0, 0, 0, 0, 0,1.57574,1803.19,FLD194__EPI167665,mdscoring_1.pdb,-104.33,False
-307.22, 0, 0, 0, 0, -52.7229, -254.497, 0, 0, 0, 0, 0, 0, 0, 0,0.198991,1747.59,FLD194__EPI167665,mdscoring_5.pdb,-103.42,False
-352.328, 0, 0, 0, 0, -69.44, -282.888, 0, 0, 0, 0, 0, 0, 0, 0,-11.7305,1878.45,H5.3__EPI597820,mdscoring_5.pdb,-137.75,True
-379.709, 0, 0, 0, 0, -64.631, -315.078, 0, 0, 0, 0, 0, 0, 0, 0,-6.22286,1709.63,H5.3__EPI597820,mdscoring_3.pdb,-133.87,False
-290.839, 0, 0, 0, 0, -65.4384, -225.4, 0, 0, 0, 0, 0, 0, 0, 0,-13.3153,1770.64,H5.3__EPI597820,mdscoring_2.pdb,-123.83,False
-340.038, 0, 0, 0, 0, -59.4139, -280.624, 0, 0, 0, 0, 0, 0, 0, 0,-5.47043,1898.79,H5.3__EPI597820,mdscoring_4.pdb,-121.01,False
-287.468, 0, 0, 0, 0, -57.1687, -230.3, 0, 0, 0, 0, 0, 0, 0, 0,-8.33357,1584.13,H5.3__EPI597820,mdscoring_1.pdb,-111.56,False
-230.015, 0, 0, 0, 0, -60.4136, -169.601, 0, 0, 0, 0, 0, 0, 0, 0,-10.4232,1515.15,H5.3__EPI597820,mdscoring_7.pdb,-104.76,False
-238.898, 0, 0, 0, 0, -55.0772, -183.821, 0, 0, 0, 0, 0, 0, 0, 0,-6.31253,1656.55,H5.3__EPI597820,mdscoring_6.pdb,-98.15,False
-242.731, 0, 0, 0, 0, -47.2247, -195.507, 0, 0, 0, 0, 0, 0, 0, 0,-7.80174,1316.97,H5.3__EPI597820,mdscoring_8.pdb,-94.13,False
-199.896, 0, 0, 0, 0, -48.9291, -150.967, 0, 0, 0, 0, 0, 0, 0, 0,-11.8179,1353.26,H5.3__EPI597820,mdscoring_9.pdb,-90.94,False
-208.371, 0, 0, 0, 0, -46.067, -162.304, 0, 0, 0, 0, 0, 0, 0, 0,-7.8399,1332.69,H5.3__EPI597820,mdscoring_10.pdb,-86.37,False
-443.889, 0, 0, 0, 0, -63.1352, -380.754, 0, 0, 0, 0, 0, 0, 0, 0,16.1459,1761.89,FLD194__EPI371190,mdscoring_4.pdb,-123.14,True
-341.633, 0, 0, 0, 0, -57.4273, -284.205, 0, 0, 0, 0, 0, 0, 0, 0,9.96079,1749.47,FLD194__EPI371190,mdscoring_3.pdb,-104.31,False
-362.954, 0, 0, 0, 0, -54.8458, -308.108, 0, 0, 0, 0, 0, 0, 0, 0,13.2867,1752.71,FLD194__EPI371190,mdscoring_5.pdb,-103.18,False
-277.507, 0, 0, 0, 0, -55.8462, -221.661, 0, 0, 0, 0, 0, 0, 0, 0,4.86436,1762.02,FLD194__EPI371190,mdscoring_7.pdb,-95.31,False
-304.71, 0, 0, 0, 0, -55.3616, -249.348, 0, 0, 0, 0, 0, 0, 0, 0,10.5569,1686.61,FLD194__EPI371190,mdscoring_8.pdb,-94.67,False
-291.774, 0, 0, 0, 0, -55.4086, -236.366, 0, 0, 0, 0, 0, 0, 0, 0,11.6119,1838.53,FLD194__EPI371190,mdscoring_6.pdb,-91.07,False
-314.921, 0, 0, 0, 0, -47.1281, -267.793, 0, 0, 0, 0, 0, 0, 0, 0,10.6268,1502.58,FLD194__EPI371190,mdscoring_2.pdb,-90.06,False
-313.538, 0, 0, 0, 0, -53.4854, -260.052, 0, 0, 0, 0, 0, 0, 0, 0,15.9894,1728.94,FLD194__EPI371190,mdscoring_10.pdb,-89.51,False
-307.337, 0, 0, 0, 0, -50.3366, -257, 0, 0, 0, 0, 0, 0, 0, 0,17.5354,1699.21,FLD194__EPI371190,mdscoring_1.pdb,-84.2,False
-260.904, 0, 0, 0, 0, -53.1377, -207.767, 0, 0, 0, 0, 0, 0, 0, 0,15.2976,1723.28,FLD194__EPI371190,mdscoring_9.pdb,-79.39,False
-336.332, 0, 0, 0, 0, -63.8377, -272.495, 0, 0, 0, 0, 0, 0, 0, 0,10.2323,1714.23,FLD21.140__EPI234494,mdscoring_6.pdb,-108.1,True
-326.166, 0, 0, 0, 0, -56.5714, -269.595, 0, 0, 0, 0, 0, 0, 0, 0,5.07767,1709.64,FLD21.140__EPI234494,mdscoring_1.pdb,-105.41,False
-346.675, 0, 0, 0, 0, -55.7657, -290.91, 0, 0, 0, 0, 0, 0, 0, 0,8.53843,1692.62,FLD21.140__EPI234494,mdscoring_3.pdb,-105.41,False
-347.585, 0, 0, 0, 0, -47.14, -300.445, 0, 0, 0, 0, 0, 0, 0, 0,2.69773,1659.83,FLD21.140__EPI234494,mdscoring_10.pdb,-104.53,False
-354.709, 0, 0, 0, 0, -49.4758, -305.234, 0, 0, 0, 0, 0, 0, 0, 0,7.61102,1563.45,FLD21.140__EPI234494,mdscoring_7.pdb,-102.91,False
-330.77, 0, 0, 0, 0, -49.7684, -281.002, 0, 0, 0, 0, 0, 0, 0, 0,4.24184,1572.55,FLD21.140__EPI234494,mdscoring_8.pdb,-101.73,False
-238.138, 0, 0, 0, 0, -65.9383, -172.2, 0, 0, 0, 0, 0, 0, 0, 0,2.14136,1788.1,FLD21.140__EPI234494,mdscoring_5.pdb,-98.24,False
-305.648, 0, 0, 0, 0, -53.3957, -252.252, 0, 0, 0, 0, 0, 0, 0, 0,7.65472,1554.05,FLD21.140__EPI234494,mdscoring_2.pdb,-96.19,False
-284.46, 0, 0, 0, 0, -47.3755, -237.084, 0, 0, 0, 0, 0, 0, 0, 0,0.850898,1612.8,FLD21.140__EPI234494,mdscoring_4.pdb,-93.94,False
-298.744, 0, 0, 0, 0, -41.4439, -257.3, 0, 0, 0, 0, 0, 0, 0, 0,9.98772,1578.97,FLD21.140__EPI234494,mdscoring_9.pdb,-82.92,False
-587.241, 0, 0, 0, 0, -85.0887, -502.153, 0, 0, 0, 0, 0, 0, 0, 0,5.53593,2508.87,H5M9__EPI235902,mdscoring_5.pdb,-179.98,True
-569.162, 0, 0, 0, 0, -74.4529, -494.709, 0, 0, 0, 0, 0, 0, 0, 0,6.01534,2449.31,H5M9__EPI235902,mdscoring_3.pdb,-167.38,False
-479.033, 0, 0, 0, 0, -76.5369, -402.496, 0, 0, 0, 0, 0, 0, 0, 0,2.07133,2425.29,H5M9__EPI235902,mdscoring_1.pdb,-154.96,False
-448.334, 0, 0, 0, 0, -71.727, -376.607, 0, 0, 0, 0, 0, 0, 0, 0,-6.58615,2304.98,H5M9__EPI235902,mdscoring_6.pdb,-153.63,False
-497.863, 0, 0, 0, 0, -66.7875, -431.076, 0, 0, 0, 0, 0, 0, 0, 0,-0.232598,2507.45,H5M9__EPI235902,mdscoring_2.pdb,-153.24,False
-462.872, 0, 0, 0, 0, -67.7448, -395.127, 0, 0, 0, 0, 0, 0, 0, 0,4.50805,2251.99,H5M9__EPI235902,mdscoring_8.pdb,-142.26,False
-432.929, 0, 0, 0, 0, -64.3152, -368.614, 0, 0, 0, 0, 0, 0, 0, 0,-2.7384,2322.02,H5M9__EPI235902,mdscoring_4.pdb,-140.78,False
-326.71, 0, 0, 0, 0, -69.7021, -257.008, 0, 0, 0, 0, 0, 0, 0, 0,-10.6407,2083.36,H5M9__EPI235902,mdscoring_10.pdb,-131.74,False
-444.874, 0, 0, 0, 0, -56.7521, -388.122, 0, 0, 0, 0, 0, 0, 0, 0,4.56101,2156.16,H5M9__EPI235902,mdscoring_7.pdb,-129.82,False
-361.748, 0, 0, 0, 0, -59.4594, -302.289, 0, 0, 0, 0, 0, 0, 0, 0,-2.07205,2002.59,H5M9__EPI235902,mdscoring_9.pdb,-121.99,False
-533.774, 0, 0, 0, 0, -79.9799, -453.794, 0, 0, 0, 0, 0, 0, 0, 0,-2.77161,2217.48,H5M9__EPI226845,mdscoring_7.pdb,-173.51,True
-489.027, 0, 0, 0, 0, -68.2687, -420.759, 0, 0, 0, 0, 0, 0, 0, 0,2.05786,2290.33,H5M9__EPI226845,mdscoring_8.pdb,-150.36,False
-366.56, 0, 0, 0, 0, -61.7068, -304.854, 0, 0, 0, 0, 0, 0, 0, 0,-18.6272,1986.1,H5M9__EPI226845,mdscoring_2.pdb,-141.3,False
-433, 0, 0, 0, 0, -65.8229, -367.177, 0, 0, 0, 0, 0, 0, 0, 0,2.92994,2046.6,H5M9__EPI226845,mdscoring_4.pdb,-136.33,False
-356.864, 0, 0, 0, 0, -70.8386, -286.026, 0, 0, 0, 0, 0, 0, 0, 0,-3.0349,2124.85,H5M9__EPI226845,mdscoring_3.pdb,-131.08,False
-444.391, 0, 0, 0, 0, -42.6407, -401.75, 0, 0, 0, 0, 0, 0, 0, 0,-4.38945,1932.16,H5M9__EPI226845,mdscoring_9.pdb,-127.38,False
-463.781, 0, 0, 0, 0, -46.4312, -417.35, 0, 0, 0, 0, 0, 0, 0, 0,3.11794,1979.54,H5M9__EPI226845,mdscoring_5.pdb,-126.78,False
-408.238, 0, 0, 0, 0, -47.9821, -360.256, 0, 0, 0, 0, 0, 0, 0, 0,-0.156029,1917.37,H5M9__EPI226845,mdscoring_6.pdb,-120.19,False
-393.944, 0, 0, 0, 0, -40.671, -353.273, 0, 0, 0, 0, 0, 0, 0, 0,5.8597,1684.1,H5M9__EPI226845,mdscoring_1.pdb,-105.47,False
-300.456, 0, 0, 0, 0, -75.7643, -224.691, 0, 0, 0, 0, 0, 0, 0, 0,-10.8226,1737.08,12H5__EPI359214,mdscoring_9.pdb,-131.53,True
-286.499, 0, 0, 0, 0, -67.6373, -218.862, 0, 0, 0, 0, 0, 0, 0, 0,-15.6781,1674.65,12H5__EPI359214,mdscoring_2.pdb,-127.09,False
-251.92, 0, 0, 0, 0, -74.8277, -177.092, 0, 0, 0, 0, 0, 0, 0, 0,-15.2168,1830.57,12H5__EPI359214,mdscoring_3.pdb,-125.46,False
-249.87, 0, 0, 0, 0, -66.8812, -182.989, 0, 0, 0, 0, 0, 0, 0, 0,-10.6778,1679.05,12H5__EPI359214,mdscoring_5.pdb,-114.16,False
-265.957, 0, 0, 0, 0, -63.7223, -202.235, 0, 0, 0, 0, 0, 0, 0, 0,-9.52189,1641.07,12H5__EPI359214,mdscoring_1.pdb,-113.69,False
-238.991, 0, 0, 0, 0, -73.0242, -165.967, 0, 0, 0, 0, 0, 0, 0, 0,-6.78989,1704.58,12H5__EPI359214,mdscoring_4.pdb,-113.01,False
-232.731, 0, 0, 0, 0, -62.5822, -170.148, 0, 0, 0, 0, 0, 0, 0, 0,-14.7829,1657.91,12H5__EPI359214,mdscoring_6.pdb,-111.39,False
-339.304, 0, 0, 0, 0, -40.5064, -298.797, 0, 0, 0, 0, 0, 0, 0, 0,-3.23424,1627.06,12H5__EPI359214,mdscoring_10.pdb,-103.5,False
-258.368, 0, 0, 0, 0, -50.6147, -207.753, 0, 0, 0, 0, 0, 0, 0, 0,-10.4249,1749.02,12H5__EPI359214,mdscoring_7.pdb,-102.59,False
-294.324, 0, 0, 0, 0, -33.9487, -260.375, 0, 0, 0, 0, 0, 0, 0, 0,-3.693,1488.64,12H5__EPI359214,mdscoring_8.pdb,-89.72,False
-353.357, 0, 0, 0, 0, -46.7301, -306.626, 0, 0, 0, 0, 0, 0, 0, 0,-1.25064,1536.55,AVFluIgG03__EPI284432,mdscoring_1.pdb,-109.31,True
-330.133, 0, 0, 0, 0, -48.7444, -281.389, 0, 0, 0, 0, 0, 0, 0, 0,1.49149,1413.92,AVFluIgG03__EPI284432,mdscoring_2.pdb,-103.53,False
-335.028, 0, 0, 0, 0, -51.1903, -283.837, 0, 0, 0, 0, 0, 0, 0, 0,5.52851,1403.47,AVFluIgG03__EPI284432,mdscoring_4.pdb,-102.43,False
-300.597, 0, 0, 0, 0, -44.13, -256.467, 0, 0, 0, 0, 0, 0, 0, 0,-0.234465,1357.45,AVFluIgG03__EPI284432,mdscoring_6.pdb,-95.66,False
-312.555, 0, 0, 0, 0, -44.0577, -268.497, 0, 0, 0, 0, 0, 0, 0, 0,4.56273,1385.05,AVFluIgG03__EPI284432,mdscoring_7.pdb,-93.19,False
-350.148, 0, 0, 0, 0, -32.1407, -318.007, 0, 0, 0, 0, 0, 0, 0, 0,3.80159,1279.67,AVFluIgG03__EPI284432,mdscoring_5.pdb,-91.94,False
-274.093, 0, 0, 0, 0, -41.8345, -232.258, 0, 0, 0, 0, 0, 0, 0, 0,6.11534,1393.07,AVFluIgG03__EPI284432,mdscoring_3.pdb,-82.17,False
-487.675, 0, 0, 0, 0, -87.678, -399.997, 0, 0, 0, 0, 0, 0, 0, 0,5.47032,2136.65,FLD21.140__EPI3009059,mdscoring_3.pdb,-162.21,True
-448.224, 0, 0, 0, 0, -86.0596, -362.164, 0, 0, 0, 0, 0, 0, 0, 0,1.63407,2332.22,FLD21.140__EPI3009059,mdscoring_1.pdb,-156.86,False
-423.909, 0, 0, 0, 0, -82.0748, -341.834, 0, 0, 0, 0, 0, 0, 0, 0,2.45676,2198.27,FLD21.140__EPI3009059,mdscoring_2.pdb,-147.98,False
-403.77, 0, 0, 0, 0, -77.7932, -325.976, 0, 0, 0, 0, 0, 0, 0, 0,-0.562257,2184.19,FLD21.140__EPI3009059,mdscoring_5.pdb,-143.55,False
-435.526, 0, 0, 0, 0, -67.1329, -368.393, 0, 0, 0, 0, 0, 0, 0, 0,1.7192,2066.95,FLD21.140__EPI3009059,mdscoring_9.pdb,-139.09,False
-392.862, 0, 0, 0, 0, -67.5385, -325.324, 0, 0, 0, 0, 0, 0, 0, 0,2.7537,1979.21,FLD21.140__EPI3009059,mdscoring_6.pdb,-129.85,False
-323.472, 0, 0, 0, 0, -73.3504, -250.122, 0, 0, 0, 0, 0, 0, 0, 0,-3.01815,2060.7,FLD21.140__EPI3009059,mdscoring_7.pdb,-126.39,False
-324.991, 0, 0, 0, 0, -71.7218, -253.269, 0, 0, 0, 0, 0, 0, 0, 0,-1.67465,2079.38,FLD21.140__EPI3009059,mdscoring_4.pdb,-124.05,False
-396.599, 0, 0, 0, 0, -57.0433, -339.556, 0, 0, 0, 0, 0, 0, 0, 0,10.7086,1898.57,FLD21.140__EPI3009059,mdscoring_10.pdb,-114.25,False
-372.037, 0, 0, 0, 0, -55.0188, -317.018, 0, 0, 0, 0, 0, 0, 0, 0,5.9997,1822.71,FLD21.140__EPI3009059,mdscoring_8.pdb,-112.42,False
-418.251, 0, 0, 0, 0, -95.4279, -322.823, 0, 0, 0, 0, 0, 0, 0, 0,-8.77773,2376.79,12H5__EPI3009174,mdscoring_10.pdb,-168.77,True
-422.363, 0, 0, 0, 0, -87.4345, -334.928, 0, 0, 0, 0, 0, 0, 0, 0,-10.6079,2168.32,12H5__EPI3009174,mdscoring_7.pdb,-165.03,False
-395.919, 0, 0, 0, 0, -86.9733, -308.946, 0, 0, 0, 0, 0, 0, 0, 0,-13.0636,2227.11,12H5__EPI3009174,mdscoring_3.pdb,-161.83,False
-336.708, 0, 0, 0, 0, -99.3868, -237.321, 0, 0, 0, 0, 0, 0, 0, 0,-13.1295,2351.12,12H5__EPI3009174,mdscoring_8.pdb,-159.98,False
-414.38, 0, 0, 0, 0, -70.0512, -344.329, 0, 0, 0, 0, 0, 0, 0, 0,-3.42374,2022.46,12H5__EPI3009174,mdscoring_2.pdb,-142.34,False
-380.527, 0, 0, 0, 0, -80.4432, -300.084, 0, 0, 0, 0, 0, 0, 0, 0,-1.16267,2077.06,12H5__EPI3009174,mdscoring_9.pdb,-141.62,False
-352.524, 0, 0, 0, 0, -82.2886, -270.235, 0, 0, 0, 0, 0, 0, 0, 0,-1.67961,2330.42,12H5__EPI3009174,mdscoring_1.pdb,-138.02,False
-333.159, 0, 0, 0, 0, -73.1708, -259.988, 0, 0, 0, 0, 0, 0, 0, 0,-7.64933,2137.12,12H5__EPI3009174,mdscoring_4.pdb,-132.82,False
-291.509, 0, 0, 0, 0, -69.8634, -221.645, 0, 0, 0, 0, 0, 0, 0, 0,-14.3739,1975.14,12H5__EPI3009174,mdscoring_6.pdb,-128.57,False
-297.063, 0, 0, 0, 0, -69.5021, -227.561, 0, 0, 0, 0, 0, 0, 0, 0,-1.78864,2127.22,12H5__EPI3009174,mdscoring_5.pdb,-116.8,False
-314.878, 0, 0, 0, 0, -68.3819, -246.496, 0, 0, 0, 0, 0, 0, 0, 0,-6.20666,2004.33,100F4__EPI314033,mdscoring_8.pdb,-123.89,True
-301.452, 0, 0, 0, 0, -70.6316, -230.82, 0, 0, 0, 0, 0, 0, 0, 0,-5.64961,1974.18,100F4__EPI314033,mdscoring_1.pdb,-122.45,False
-309.981, 0, 0, 0, 0, -60.9348, -249.047, 0, 0, 0, 0, 0, 0, 0, 0,3.0434,1999.84,100F4__EPI314033,mdscoring_10.pdb,-107.7,False
-285.358, 0, 0, 0, 0, -62.0616, -223.297, 0, 0, 0, 0, 0, 0, 0, 0,-0.51766,1924.58,100F4__EPI314033,mdscoring_7.pdb,-107.24,False
-245.619, 0, 0, 0, 0, -62.4656, -183.153, 0, 0, 0, 0, 0, 0, 0, 0,-6.41986,1941.88,100F4__EPI314033,mdscoring_3.pdb,-105.52,False
-271.434, 0, 0, 0, 0, -63.1968, -208.237, 0, 0, 0, 0, 0, 0, 0, 0,-0.428166,2064.65,100F4__EPI314033,mdscoring_2.pdb,-105.27,False
-326.434, 0, 0, 0, 0, -53.702, -272.732, 0, 0, 0, 0, 0, 0, 0, 0,4.98767,1967.44,100F4__EPI314033,mdscoring_9.pdb,-103.26,False
-236.396, 0, 0, 0, 0, -64.592, -171.804, 0, 0, 0, 0, 0, 0, 0, 0,0.707578,2022.85,100F4__EPI314033,mdscoring_5.pdb,-98.25,False
-244.539, 0, 0, 0, 0, -61.4755, -183.063, 0, 0, 0, 0, 0, 0, 0, 0,-0.131101,2044.66,100F4__EPI314033,mdscoring_4.pdb,-98.22,False
-218.006, 0, 0, 0, 0, -61.8129, -156.193, 0, 0, 0, 0, 0, 0, 0, 0,2.86893,1825.42,100F4__EPI314033,mdscoring_6.pdb,-90.18,False
-373.141, 0, 0, 0, 0, -82.9239, -290.217, 0, 0, 0, 0, 0, 0, 0, 0,5.18172,2318.67,FLD194__EPI116497,mdscoring_2.pdb,-135.79,True
-407.391, 0, 0, 0, 0, -76.9956, -330.395, 0, 0, 0, 0, 0, 0, 0, 0,10.8541,2280.4,FLD194__EPI116497,mdscoring_5.pdb,-132.22,False
-407.283, 0, 0, 0, 0, -72.2443, -335.038, 0, 0, 0, 0, 0, 0, 0, 0,8.99747,2323.75,FLD194__EPI116497,mdscoring_1.pdb,-130.25,False
-397.912, 0, 0, 0, 0, -64.83, -333.082, 0, 0, 0, 0, 0, 0, 0, 0,6.66121,2175.03,FLD194__EPI116497,mdscoring_7.pdb,-124.79,False
-397.152, 0, 0, 0, 0, -65.6552, -331.497, 0, 0, 0, 0, 0, 0, 0, 0,8.67864,2200.9,FLD194__EPI116497,mdscoring_6.pdb,-123.28,False
-420.415, 0, 0, 0, 0, -57.6, -362.815, 0, 0, 0, 0, 0, 0, 0, 0,12.0367,2195.56,FLD194__EPI116497,mdscoring_3.pdb,-118.13,False
-364.046, 0, 0, 0, 0, -66.3074, -297.739, 0, 0, 0, 0, 0, 0, 0, 0,9.10653,2139.63,FLD194__EPI116497,mdscoring_10.pdb,-116.75,False
-382.896, 0, 0, 0, 0, -55.9201, -326.976, 0, 0, 0, 0, 0, 0, 0, 0,10.3843,2089.42,FLD194__EPI116497,mdscoring_9.pdb,-110.93,False
-291.833, 0, 0, 0, 0, -72.6322, -219.201, 0, 0, 0, 0, 0, 0, 0, 0,6.73511,2190.82,FLD194__EPI116497,mdscoring_4.pdb,-109.74,False
-334.156, 0, 0, 0, 0, -61.9747, -272.182, 0, 0, 0, 0, 0, 0, 0, 0,8.3828,2144.57,FLD194__EPI116497,mdscoring_8.pdb,-108.03,False
-461.395, 0, 0, 0, 0, -90.6991, -370.696, 0, 0, 0, 0, 0, 0, 0, 0,-9.61266,2524.89,FLD21.140__EPI653115,mdscoring_1.pdb,-174.45,True
-471.796, 0, 0, 0, 0, -78.0513, -393.744, 0, 0, 0, 0, 0, 0, 0, 0,-12.2353,2537.21,FLD21.140__EPI653115,mdscoring_5.pdb,-169.04,False
-415.733, 0, 0, 0, 0, -83.0059, -332.727, 0, 0, 0, 0, 0, 0, 0, 0,-16.227,2369.48,FLD21.140__EPI653115,mdscoring_2.pdb,-165.78,False
-447.303, 0, 0, 0, 0, -75.8578, -371.445, 0, 0, 0, 0, 0, 0, 0, 0,-10.4736,2324.14,FLD21.140__EPI653115,mdscoring_4.pdb,-160.62,False
-432.391, 0, 0, 0, 0, -80.683, -351.708, 0, 0, 0, 0, 0, 0, 0, 0,-9.13202,2365.89,FLD21.140__EPI653115,mdscoring_7.pdb,-160.16,False
-464.34, 0, 0, 0, 0, -70.4631, -393.877, 0, 0, 0, 0, 0, 0, 0, 0,-10.082,2299.96,FLD21.140__EPI653115,mdscoring_8.pdb,-159.32,False
-390.804, 0, 0, 0, 0, -76.7753, -314.028, 0, 0, 0, 0, 0, 0, 0, 0,-8.15078,2370.47,FLD21.140__EPI653115,mdscoring_6.pdb,-147.73,False
-332.602, 0, 0, 0, 0, -80.8934, -251.709, 0, 0, 0, 0, 0, 0, 0, 0,-6.75438,2393.88,FLD21.140__EPI653115,mdscoring_3.pdb,-137.99,False
-380.21, 0, 0, 0, 0, -70.2704, -309.94, 0, 0, 0, 0, 0, 0, 0, 0,-5.21456,2183.15,FLD21.140__EPI653115,mdscoring_9.pdb,-137.47,False
-339.138, 0, 0, 0, 0, -62.5795, -276.558, 0, 0, 0, 0, 0, 0, 0, 0,-6.94614,2010.67,FLD21.140__EPI653115,mdscoring_10.pdb,-124.84,False
-404.683, 0, 0, 0, 0, -94.8192, -309.864, 0, 0, 0, 0, 0, 0, 0, 0,-3.48868,2375.62,13D4__EPI235902,mdscoring_1.pdb,-160.28,True
-446.964, 0, 0, 0, 0, -78.0738, -368.89, 0, 0, 0, 0, 0, 0, 0, 0,6.02019,2417.79,13D4__EPI235902,mdscoring_7.pdb,-145.83,False
-443.485, 0, 0, 0, 0, -72.8546, -370.63, 0, 0, 0, 0, 0, 0, 0, 0,7.66828,2381.39,13D4__EPI235902,mdscoring_4.pdb,-139.31,False
-416.612, 0, 0, 0, 0, -74.6657, -341.946, 0, 0, 0, 0, 0, 0, 0, 0,4.21729,2241.81,13D4__EPI235902,mdscoring_2.pdb,-138.84,False
-333.253, 0, 0, 0, 0, -74.7389, -258.515, 0, 0, 0, 0, 0, 0, 0, 0,-4.69312,1905.07,13D4__EPI235902,mdscoring_10.pdb,-131.14,False
-400.864, 0, 0, 0, 0, -70.1846, -330.679, 0, 0, 0, 0, 0, 0, 0, 0,7.36963,2225.2,13D4__EPI235902,mdscoring_9.pdb,-128.95,False
